1	4356
2	2837
3	2570
4	2088
5	1386
6	1104
7	1003
8	783
9	650
10	607
11	564
12	559
13	527
14	467
15	452
16	438
17	419
18	416
19	402
20	380
21	352
22	321
23	315
24	294
25	282
26	262
27	260
28	252
29	237
30	224
31	224
32	219
33	214
34	213
35	186
36	184
37	178
38	172
39	172
40	170
41	167
42	155
43	153
44	151
45	147
46	144
47	142
48	141
49	140
50	133
51	133
52	131
53	125
54	125
55	123
56	120
57	118
58	118
59	118
60	109
61	103
62	99
63	97
64	95
65	94
66	94
67	93
68	93
69	92
70	86
71	84
72	83
73	83
74	83
75	83
76	81
77	80
78	79
79	79
80	77
81	77
82	77
83	76
84	74
85	72
86	72
87	71
88	71
89	70
90	67
91	66
92	65
93	62
94	62
95	62
96	61
97	61
98	61
99	61
100	61
101	59
102	57
103	57
104	57
105	56
106	56
107	56
108	55
109	55
110	54
111	54
112	53
113	52
114	52
115	52
116	51
117	51
118	51
119	51
120	50
121	50
122	50
123	50
124	49
125	49
126	49
127	49
128	48
129	48
130	48
131	47
132	47
133	47
134	47
135	46
136	46
137	46
138	46
139	45
140	45
141	45
142	45
143	45
144	45
145	44
146	43
147	43
148	43
149	43
150	42
151	42
152	42
153	41
154	41
155	41
156	40
157	39
158	39
159	39
160	38
161	38
162	38
163	38
164	38
165	37
166	37
167	37
168	37
169	37
170	37
171	36
172	36
173	36
174	36
175	36
176	36
177	35
178	35
179	35
180	35
181	35
182	35
183	34
184	34
185	34
186	34
187	34
188	33
189	33
190	33
191	33
192	33
193	32
194	32
195	32
196	31
197	31
198	31
199	31
200	31
201	31
202	30
203	30
204	30
205	30
206	30
207	30
208	30
209	30
210	29
211	29
212	29
213	29
214	29
215	29
216	29
217	29
218	29
219	29
220	29
221	29
222	29
223	28
224	28
225	28
226	28
227	28
228	28
229	28
230	28
231	28
232	28
233	28
234	28
235	27
236	27
237	27
238	27
239	27
240	27
241	27
242	27
243	27
244	26
245	26
246	26
247	26
248	26
249	26
250	26
251	26
252	26
253	26
254	26
255	25
256	25
257	25
258	25
259	25
260	25
261	25
262	25
263	25
264	25
265	25
266	24
267	24
268	24
269	24
270	24
271	24
272	24
273	24
274	24
275	24
276	24
277	24
278	23
279	23
280	23
281	23
282	23
283	22
284	22
285	22
286	22
287	22
288	22
289	22
290	22
291	22
292	22
293	22
294	22
295	21
296	21
297	21
298	21
299	21
300	21
301	21
302	21
303	21
304	21
305	21
306	21
307	21
308	21
309	21
310	21
311	21
312	20
313	20
314	20
315	20
316	20
317	20
318	20
319	20
320	19
321	19
322	19
323	19
324	19
325	19
326	19
327	19
328	19
329	19
330	19
331	19
332	19
333	19
334	19
335	19
336	19
337	18
338	18
339	18
340	18
341	18
342	18
343	18
344	18
345	18
346	18
347	18
348	18
349	18
350	18
351	18
352	18
353	18
354	18
355	18
356	18
357	17
358	17
359	17
360	17
361	17
362	17
363	17
364	17
365	17
366	17
367	17
368	17
369	17
370	17
371	17
372	17
373	17
374	17
375	17
376	16
377	16
378	16
379	16
380	16
381	16
382	16
383	16
384	16
385	16
386	16
387	16
388	16
389	16
390	16
391	16
392	16
393	16
394	16
395	16
396	16
397	16
398	16
399	15
400	15
401	15
402	15
403	15
404	15
405	15
